created_at,text,tidy_tweet,Abstract,
9/18/2019 9:30,b'Which feature of the #Samsung #Note10Plus do you like the most?\n#Note10',Which feature #Samsung #Note Plus like most n#Note,Products,
9/18/2019 9:28,"b'Samsung Galaxy M30s, M10s launched, priced starting Rs 13,999, Rs 8,999 respectively https://t.co/fDhtR9SALw\nvia\xe2\x80\xa6 https://t.co/TAe1g341ni'",Samsung Galaxy launched priced starting respectively,Price,
9/18/2019 9:26,"b'Samsung Galaxy M30s with 48MP rear camera launched in India; check out price, specifications\xe2\x80\xa6 https://t.co/lBSAIRzi1k'",Samsung Galaxy with rear camera launched India check price specifications,Price,
9/18/2019 9:19,"b'only one thing which everyone like about #M30s\nis its 6000 mAh battery\nfinally, #Samsung understands customer feeli\xe2\x80\xa6 https://t.co/5kJFRC2BWH'",only thing which everyone like about battery nfinally #Samsung understands customer feeli,CustomerService,
9/18/2019 9:09,"b'Samsung launched the #GalaxyM30s and the #GalaxyM10s in India, today. \nSpecs of M30s:\n6.4 inch FHD+ Super AMOLED \nE\xe2\x80\xa6 https://t.co/ZgwkEzdUTR'",Samsung launched #GalaxyM #GalaxyM India today nSpecs inch Super AMOLED,News,
9/18/2019 9:01,b'#GalaxyM10s launched in India.\n- 6.4 inch HD+ Super AMOLED display\n- Exynos 7884B SoC\n- 13 MP + 5 MP Rear camera\n-\xe2\x80\xa6 https://t.co/bqKNOiQFyn',#GalaxyM launched India inch Super AMOLED display Exynos Rear camera,News,
9/18/2019 8:54,b'Reliable Printer Repair Services @ an Affordable Rate and Time\n#service #professionalengineers #fix #maintenance\xe2\x80\xa6 https://t.co/FKXPAUSsY5',Reliable Printer Repair Services Affordable Rate Time n#service #professionalengineers #fix #maintenance,CustomerService,
9/18/2019 8:51,b'#SamsungM30s is the new King of Budget smartphone\nlaunched @14k ....aggressive price will definitely take over all\xe2\x80\xa6 https://t.co/VRnQiOpW31',#SamsungM King Budget smartphone nlaunched aggressive price will definitely take over,Price,
9/18/2019 8:48,b'Samsung Galaxy S7 Edge Cracked Screen Glass Repair Replacement Mail In Service   ( 789 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/1i5Hk9x2wI',Samsung Galaxy Edge Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/18/2019 8:28,b'#ABS and #Samsung #Heavy Industries Sign Digital #Technology JDP #nafsgreen #news https://t.co/KJ0iua8Puo https://t.co/JGrtxWkQry',#ABS #Samsung #Heavy Industries Sign Digital #Technology #nafsgreen #news,News,
9/18/2019 8:24,b'Currys has lopped \xc2\xa3250 off a Quad-HD Curved #samsung monitor for a.... #technologynews https://t.co/cn89Vby6oG https://t.co/VZZByBML9a',Currys lopped Quad Curved #samsung monitor #technologynews,News,
9/18/2019 8:22,b'Samsung Galaxy M30 launched today in India! It has a beast battery of 6000 mAh power and price is quite affordable.\xe2\x80\xa6 https://t.co/f6MDK48pGc',Samsung Galaxy launched today India beast battery power price quite affordable,Price,
9/18/2019 8:21,"b'Hurry - Offer ends today! \xf0\x9f\x98\x8d\n\nClaim a pair of AKG Y500 Wireless Headphones when you buy a Galaxy A50, A70, A80 or S1\xe2\x80\xa6 https://t.co/SsCKnHGD8o'",Hurry Offer ends today nClaim pair Wireless Headphones when Galaxy,Price,
9/18/2019 8:21,"b'#GalaxyM30s officially launched! Comes with\n - 6.4"" FHD+ Super AMOLED display\n- Exynos 9611\n- 4/6GB RAM \n- 64/128GB\xe2\x80\xa6 https://t.co/AL0zMC0gys'",#GalaxyM officially launched Comes with Super AMOLED display Exynos,News,
9/18/2019 8:19,b'#Samsung #GalaxyM30s Launched in India\nSpecifications\n6.4 inch FHD+ Super AMOLED Display\nExynos 9611\n48MP+8MP+5MP T\xe2\x80\xa6 https://t.co/Rj3dqCZWYy',#Samsung #GalaxyM Launched India nSpecifications inch Super AMOLED Display nExynos,News,
9/18/2019 8:10,"b'Samsung Galaxy M30s Launched in india at very agressive price of 13,999 rupess\n\nTop 5 Killer specs - \n1. 48Mp prima\xe2\x80\xa6 https://t.co/wu6TL51l9G'",Samsung Galaxy Launched india very agressive price rupess nTop Killer specs prima,Price,
9/18/2019 8:04,"b'#Samsung Galaxy M30s with 6.4-inch FHD+ Super AMOLED Display, triple rear cameras, 6000mAh battery launched in Indi\xe2\x80\xa6 https://t.co/JrOLJdfdQU'",#Samsung Galaxy with inch Super AMOLED Display triple rear cameras battery launched Indi,News,
9/18/2019 7:59,b'Samsung Galaxy A20s is launched in Malaysia. Priced somewhere around $170.\n#Samsung #GalaxyA20s https://t.co/Cl5wgx5CZb',Samsung Galaxy launched Malaysia Priced somewhere around n#Samsung #GalaxyA,Price,
9/18/2019 7:37,"b'Samsung Galaxy M10s with 6.4-inch Super AMOLED display launched in India at Rs 8,999\n\nhttps://t.co/RtjJpIVd8v\xe2\x80\xa6 https://t.co/KKO0xdKt63'",Samsung Galaxy with inch Super AMOLED display launched India nhttps RtjJpIVd,News,
9/18/2019 7:30,"b'Samsung Galaxy M10s with 4,000mAh battery launched, priced Rs.8,999 #Samsung #GalaxyM10s #M10s #Smartphone https://t.co/gkM9pjAMFj'",Samsung Galaxy with battery launched priced #Samsung #GalaxyM #Smartphone,Price,
9/18/2019 7:29,"b'Samsung Galaxy M30s launched in India\nIt come in Opal Black, Sapphire Blue &amp; Pearl White colors.\nIt has 2 memory va\xe2\x80\xa6 https://t.co/ZCLwTtl8Sc'",Samsung Galaxy launched India come Opal Black Sapphire Blue Pearl White colors memory,News,
9/18/2019 7:19,b'Get Ready Folks  #Flipcart   Big Billion Day  waiting  for the Offers #bigbilliondays  #flipcart  #oneplus7\xe2\x80\xa6 https://t.co/bMvMgVKgPP',Ready Folks #Flipcart Billion waiting Offers #bigbilliondays #flipcart #oneplus,Price,
9/18/2019 7:19,"b'#Samsungm10s  launched in India today for \xe2\x82\xb98,999 | Sale Starts on 29th September on #amazonIN\n\n#SamsungM10s\xe2\x80\xa6 https://t.co/0drfWjjpvx'",#Samsungm launched India today Sale Starts September #amazonIN n#SamsungM,Price,
9/18/2019 7:15,"b""After a long time, I believe Samsung has nailed this one.\nINR 13999 seems pretty decent a price tag to me.\nWhat's y\xe2\x80\xa6 https://t.co/QOlD5eorme""",After long time believe Samsung nailed this nINR seems pretty decent price nWhat,Price,
9/18/2019 7:15,b'#Samsung Galaxy M30s Unboxing and First Impressions. \n#TechBar \nLink: https://t.co/OO1MPRi4aK',#Samsung Galaxy Unboxing First Impressions n#TechBar nLink,Recommendation,
9/18/2019 7:14,"b'Samsung #GalaxyM10s also launched in India today for \xe2\x82\xb98,999 | Sale Starts on 29th September on #amazonIN\xe2\x80\xa6 https://t.co/dwgdB43cBU'",Samsung #GalaxyM also launched India today Sale Starts September #amazonIN,Price,
9/18/2019 7:13,"b'Samsung Galaxy M30s launched in India; price, specs, and availability\n\nhttps://t.co/hmezhXPWPI\n\n#GoMonster #Samsung\xe2\x80\xa6 https://t.co/CtXz4iyT1G'",Samsung Galaxy launched India price specs availability nhttps hmezhXPWPI n#GoMonster #Samsung,Price,
9/18/2019 7:05,b'Samsung Galaxy M30s with 6000mAh battery launched in India #Samsung #GalaxyM30s #6000mAh #Smartphone https://t.co/Xl40WTfvly',Samsung Galaxy with battery launched India #Samsung #GalaxyM #Smartphone,News,
9/18/2019 7:03,b'#SamsungGalaxyM30s\n#SamsungGalaxyM10s\n#Samsung  Samsung Galaxy M30s and Samsung Galaxy M10s launched today (18 sept\xe2\x80\xa6 https://t.co/VL9JvZQknU',#SamsungGalaxyM n#SamsungGalaxyM n#Samsung Samsung Galaxy Samsung Galaxy launched today sept,News,
9/18/2019 7:01,b'#SamsungM30s sale starts at 29 sep .\n\nFollow us for more \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n\n#samsung #GoMonster  #galaxym30s #galaxym10s https://t.co/DEkuNdVICN',#SamsungM sale starts nFollow more n#samsung #GoMonster #galaxym #galaxym,Price,
9/18/2019 7:00,b'Samsung #GalaxyM30s launched in India first sale on 29th September on #amazonIN \nhttps://t.co/41Znf0iTle\n\nPricing:-\xe2\x80\xa6 https://t.co/q4ok6INHMD',Samsung #GalaxyM launched India first sale September #amazonIN nhttps iTle nPricing,Price,
9/18/2019 6:54,b'Special launch price of #galaxym10s  .\n\nFollow us for more \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n\n#samsung #gomonster #6000mah\n\n#galaxym10s https://t.co/tOrUlimToE',Special launch price #galaxym nFollow more n#samsung #gomonster n#galaxym,Price,
9/18/2019 6:53,b'Special launch price of #galaxym30s  .\n\nFollow us for more \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n\n#samsung #gomonster #6000mah https://t.co/9GL4yOGlWA',Special launch price #galaxym nFollow more n#samsung #gomonster,News,
9/18/2019 6:45,b'#galaxym10s also launching today .\n\nFollow us for more \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n\n#samsung #galaxym10s #galaxym30s #galaxy https://t.co/BFgwmbE99e',#galaxym also launching today nFollow more n#samsung #galaxym #galaxym #galaxy,News,
9/18/2019 6:40,b'#NewLaunch\n\nITFIT by #Samsung C&amp;T Wireless Deep Bass Earphones\n\nat Rs 1599 (38% Off)\nhttps://t.co/2k6M2jznIh',#NewLaunch nITFIT #Samsung Wireless Deep Bass Earphones nhttps jznIh,News,
9/18/2019 6:36,b'Galaxy M30S launch livestream! What prices do you expect? #Samsung #galaxym30s https://t.co/42FStjekf2',Galaxy launch livestream What prices expect #Samsung #galaxym,Price,
9/18/2019 6:21,b'If a business purchased used phones rather than new they could save as much as a THIRD off their device costs. Read\xe2\x80\xa6 https://t.co/LFPToqFVoJ',business purchased used phones rather than they could save much THIRD their device costs Read,Price,
9/18/2019 6:12,"b'#MiTV launched yesterday 65 inch in 55k, before that I saw another event of #Motorola first ever TV, 65 inch in 65k\xe2\x80\xa6 https://t.co/Jh8WHJe9zh'",#MiTV launched yesterday inch before that another event #Motorola first ever inch,News,
9/18/2019 6:04,b'#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone\xe2\x80\xa6 https://t.co/SFIGswalqW',#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone,News,
9/18/2019 6:00,b'Ready for the DOME GLASS #LaborDay SALE?!\xf0\x9f\x94\xa5\nCheck out our special sale for #LaborDay2019 \n\n\xf0\x9f\x92\x8eGET THE BEST PROTECTION\xe2\x80\xa6 https://t.co/S1M25VPetW',Ready DOME GLASS #LaborDay SALE nCheck special sale #LaborDay eGET BEST PROTECTION,Price,
9/18/2019 5:56,b'Samsung Galaxy M30s launch today in India.\n#Samsung Galaxy M30s is a refreshed #version of the #Galaxy M30. It will\xe2\x80\xa6 https://t.co/4F8R5ubdBp',Samsung Galaxy launch today India n#Samsung Galaxy refreshed #version #Galaxy will,News,
9/18/2019 5:45,"b'Samsung Galaxy S10: release date, price, features and news\n#Samsung #galaxy #date #price #tech #tips #trick\xe2\x80\xa6 https://t.co/AZBNLbZwfh'",Samsung Galaxy release date price features news n#Samsung #galaxy #date #price #tech #tips #trick,Price,
9/18/2019 5:40,"b'#Flipkart Big Billion Days sale: #Samsung S9 Plus offered with whopping Rs 35,000 discount; here is how to get\n\nhttps://t.co/eCQnzWySk7'",#Flipkart Billion Days sale #Samsung Plus offered with whopping discount here nhttps eCQnzWySk,Price,
9/18/2019 5:38,"b'#Samsung Galaxy #M30s India launch today: Expected price, specs and #launch time\n\n#SamsungM30s Galaxy M30s is a ref\xe2\x80\xa6 https://t.co/MHXVi24MuC'",#Samsung Galaxy India launch today Expected price specs #launch time n#SamsungM Galaxy,Price,
9/18/2019 5:10,b'There is an all in one service for all your mobile-related issues. Call us for quick and efficient service at your\xe2\x80\xa6 https://t.co/6Py6uXd39n',There service your mobile related issues Call quick efficient service your,CustomerService,
9/18/2019 4:53,"b'Samsung Galaxy M30s to launch at 12pm today; check out expected price, specifications https://t.co/0ULHruTypx\xe2\x80\xa6 https://t.co/Br9qEVDjec'",Samsung Galaxy launch today check expected price specifications,Price,
9/18/2019 4:48,"b'REMINDER : #GalaxyM30s from Samsung with Monster #6000mah battery, sAMOLED Display &amp; Exynos 9611 SoC launching in I\xe2\x80\xa6 https://t.co/WU8yZZ88Uy'",REMINDER #GalaxyM from Samsung with Monster battery sAMOLED Display Exynos launching,News,
9/18/2019 4:41,b'Buying a device isn\xe2\x80\x99t just about the device. It\xe2\x80\x99s about the customer experience. \n2 months after preordering a devi\xe2\x80\xa6 https://t.co/VYtd9o7ej6',Buying device just about device about customer experience months after preordering devi,CustomerService,
9/18/2019 4:41,"b'Samsung #GalaxyM30s with Monster 6000mah battery, sAMOLED Display &amp; Exynos 9611 SoC launching in India today @ 12 N\xe2\x80\xa6 https://t.co/1vHsdhdhuN'",Samsung #GalaxyM with Monster battery sAMOLED Display Exynos launching India today,News,
9/18/2019 4:18,"b""Legally, it's not called ransom if it's on sale at eBay, right? \n\n#Samsung #GalaxyFold5G \n\nhttps://t.co/MkfqI5SZIm""",Legally called ransom sale eBay right n#Samsung #GalaxyFold nhttps MkfqI SZIm,Price,
9/18/2019 3:54,b'Best #offers #Samsung #Galaxy S10 https://t.co/IQRDX71XSN https://t.co/RbBnyK1wwd',Best #offers #Samsung #Galaxy,Price,
9/18/2019 3:43,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 981 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/Ufi1YzN9Wp',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/18/2019 3:10,b'I can upgrade my phone next week. Thinking about getting the S10+\n\n#Samsung #SamsungS10 #GalaxyS10 #GalaxyS10Plus',upgrade phone next week Thinking about getting n#Samsung #SamsungS #GalaxyS #GalaxyS Plus,Products,
9/18/2019 3:02,"b""I'm loving the rumor of Samsung possibly merging the S and Note line! #TechNews #Speculation #Samsung""",loving rumor Samsung possibly merging Note line #TechNews #Speculation #Samsung,News,
9/18/2019 2:52,b'#SamsungM30s launching today at 12 PM. \nGuess the price of new #Monstrous and #win #SamsungGalaxyM30\n\nClick here \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xe2\x80\xa6 https://t.co/sRFM890sjh',#SamsungM launching today nGuess price #Monstrous #win #SamsungGalaxyM nClick here,Price,
9/18/2019 2:34,b'Samsung Galaxy Tab S6: Unboxing &amp; Impressions Video now LIVE!!!\n\nLink in bio.\n\nhttps://t.co/qavM4Nu5X3\xe2\x80\xa6 https://t.co/PY3m5pXyKp',Samsung Galaxy Unboxing Impressions Video LIVE nLink nhttps qavM,Recommendation,
9/18/2019 2:32,b'Samsung Galaxy Tab S6: Unboxing &amp; Impressions Video now LIVE!!!\n\nLink in bio.\n\nhttps://t.co/gngNNDA0Lb\xe2\x80\xa6 https://t.co/PscFK9wyUJ',Samsung Galaxy Unboxing Impressions Video LIVE nLink nhttps gngNNDA,Recommendation,
9/18/2019 0:49,b'Just Pinned to New Mobile Phones: Xiaomi Redmi Note 8 Pro European prices leak Mobiles Reviews Smartphones #android\xe2\x80\xa6 https://t.co/vyFrTOKQ7z',Just Pinned Mobile Phones Xiaomi Redmi Note European prices leak Mobiles Reviews Smartphones #android,Price,
9/18/2019 0:49,b'Just Pinned to New Mobile Phones: Amazon Music HD launches with two lossless audio options in four countries Mobile\xe2\x80\xa6 https://t.co/CVCSKSdWkv',Just Pinned Mobile Phones Amazon Music launches with lossless audio options four countries Mobile,News,
9/18/2019 0:21,b'#LG to launches a #Blockchain Phone which is #competing with #Samsung and #HTC\nhttps://t.co/qtUiuaF7ol',launches #Blockchain Phone which #competing with #Samsung #HTC nhttps qtUiuaF,News,
9/17/2019 22:30,b'Does the iPhone 11 have a hidden feature waiting to be activated? https://t.co/dvFvjRRtYY\n\n#iPhone11 #iPhone\xe2\x80\xa6 https://t.co/Qe1Xx8QKda',Does iPhone have hidden feature waiting activated,Products,
9/17/2019 22:05,b'#Protect your #Samsung #smartphone for #all angles! Our #full #cover #case #offers #360degree #protection from\xe2\x80\xa6 https://t.co/mCGfsSEkUd',#Protect your #Samsung #smartphone #all angles #full #cover #case #offers degree #protection from,Price,
9/17/2019 21:49,b'Just Pinned to New Mobile Phones: Samsung Galaxy A30s gets priced in Europe Mobiles Reviews Smartphones #android\xe2\x80\xa6 https://t.co/NhKnDBzrz4',Just Pinned Mobile Phones Samsung Galaxy gets priced Europe Mobiles Reviews Smartphones #android,Price,
9/17/2019 21:15,b'Ready for the DOME GLASS #LaborDay SALE?!\xf0\x9f\x94\xa5\nCheck out our special sale for #LaborDay2019 \n\n\xf0\x9f\x92\x8eGET THE BEST PROTECTION\xe2\x80\xa6 https://t.co/TLvphSvstI',Ready DOME GLASS #LaborDay SALE nCheck special sale #LaborDay eGET BEST PROTECTION,Price,
9/17/2019 20:40,"b'Nightmode, impressive...\nSamsung Galaxy Note 10\n\n#photoblog #nightmode #nofilter #focus #focushunters #withgalaxy\xe2\x80\xa6 https://t.co/uNKMOxwbl7'",Nightmode impressive nSamsung Galaxy Note n#photoblog #nightmode #nofilter #focus #focushunters #withgalaxy,Recommendation,
9/17/2019 19:26,b'Visit Now.... #phonerepairs #Waterdamage Yes we fix them. We Repair #motherboard repairs #apple #iphone #Samsung\xe2\x80\xa6 https://t.co/foE8mkUunC',Visit #phonerepairs #Waterdamage them Repair #motherboard repairs #apple #iphone #Samsung,CustomerService,
9/17/2019 19:24,b'Visit Now.... #phonerepairs #Waterdamage Yes we fix them. We Repair #motherboard repairs #apple #iphone #Samsung\xe2\x80\xa6 https://t.co/uiZ6FZpX50',Visit #phonerepairs #Waterdamage them Repair #motherboard repairs #apple #iphone #Samsung,CustomerService,
9/17/2019 18:49,b'Just Pinned to New Mobile Phones: OnePlus reveals OnePlus 7T design ahead of launch Mobiles Reviews Smartphones\xe2\x80\xa6 https://t.co/PdrGEp0NVg',Just Pinned Mobile Phones OnePlus reveals OnePlus design ahead launch Mobiles Reviews Smartphones,News,
9/17/2019 18:33,"b""If you're looking for work in San Francisco, CA, check out this #Sales job via the link in our bio: Retail Sales As\xe2\x80\xa6 https://t.co/zroEHGohnv""",looking work Francisco check this #Sales link Retail Sales,Price,
9/17/2019 17:51,b'OnePlus 7 details may be officially revealed on April.... #samsung #informationtechnology https://t.co/zuTz0GCWSU https://t.co/9oTRwqT8TH',OnePlus details officially revealed April #samsung #informationtechnology,News,
9/17/2019 17:23,"b'#Samsung: Samsung and the British Museum Offer 35,000 School Pupils the Chance to Virtually Visit the Museum https://t.co/bpBgo8Ja6X'",#Samsung Samsung British Museum Offer School Pupils Chance Virtually Visit Museum,Price,
9/17/2019 15:16,"b'Our team professionally inspects, repairs and certifies all of our #Apple, #Samsung, #MacBook, #iPhone, #iPad, and\xe2\x80\xa6 https://t.co/Qj1fyws6nP'",team professionally inspects repairs certifies #Apple #Samsung #MacBook #iPhone #iPad,CustomerService,
9/17/2019 15:09,"b'#Samsung\xe2\x80\x99s Never Before Offers on #QLEDTVs, Appliances, Get Upto 25% Instant Discount, 15% #Cashback #SamsungIndia\xe2\x80\xa6 https://t.co/6eVr3Wdg0Z'",#Samsung Never Before Offers #QLEDTVs Appliances Upto Instant Discount #Cashback #SamsungIndia,Price,
9/17/2019 14:48,"b'Galaxy Note 10 sales exceed expectations, crushing all Galaxy S and Note records in one country. #Samsung #Note10\xe2\x80\xa6 https://t.co/h5CuPPltMA'",Galaxy Note sales exceed expectations crushing Galaxy Note records country #Samsung #Note,Price,
9/17/2019 14:28,"b""Any S8 or Galaxy Note 8 owners out there? Turns out you won't be getting the Android 10 upgrade.\xe2\x80\xa6 https://t.co/TPSyQCQ0Xu""",Galaxy Note owners there Turns getting Android upgrade,Products,
9/17/2019 14:04,b'Samsung Galaxy S7 G930 Cracked Screen Glass Repair Replacement Mail In Service   ( 549 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/vrXI9otqMu',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/17/2019 13:58,b'GameBench launches the first touch latency benchmark for mobile gaming!\n\nhttps://t.co/0ruM84NOlF\n\n#latency\xe2\x80\xa6 https://t.co/GDKUyim430',GameBench launches first touch latency benchmark mobile gaming nhttps NOlF n#latency,News,
9/17/2019 13:49,b'Samsung Galaxy S7 G930 Cracked Screen Glass Repair Replacement Mail In Service   ( 549 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/BffcQ9cpyt',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/17/2019 13:41,b'Listen to @BT_India News #Podcast with @rashopines.\n\n#RBI #rbigovernor #EconomicSlowdown #marutisuzuki #Apple\xe2\x80\xa6 https://t.co/AkkbK0dQWn',Listen News #Podcast with n#RBI #rbigovernor #EconomicSlowdown #marutisuzuki #Apple,News,
9/17/2019 13:30,"b'Our top offers on Note9, S10 and more. Save up to 30% on Samsung mobiles - Sale ends tonight Shop now #Samsung Shop\xe2\x80\xa6 https://t.co/KY6J0bmUjk'",offers Note more Save Samsung mobiles Sale ends tonight Shop #Samsung Shop,Price,
9/17/2019 13:24,b'#Samsung #Xiaomi #Nokia #googlepixel #oneplus #motorola #oppo #vivo #realme #LG please launch 5inch smaller display\xe2\x80\xa6 https://t.co/QrsBj2gMLY',#Samsung #Xiaomi #Nokia #googlepixel #oneplus #motorola #oppo #vivo #realme please launch inch smaller display,News,
9/17/2019 13:19,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service ( 981 Watch Count ) #Samsung\xe2\x80\xa6 https://t.co/5cVjST9sBQ',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/17/2019 13:04,b'*Samsung Galaxy SM-R810NZKAINU Smartwatch (Midnight Black)*\n~MRP - 25990~\nPRICE - 23890\n\nOFFER LINK -\xe2\x80\xa6 https://t.co/hwPJQXNzhy',Samsung Galaxy NZKAINU Smartwatch Midnight Black nPRICE nOFFER LINK,Price,
9/17/2019 12:57,b'#Samsung patents #GalaxyS11Plus slider smartphone with a retractable screen. @Samsung \nYou have been featured here.\xe2\x80\xa6 https://t.co/zjOVVf71n1',#Samsung patents #GalaxyS Plus slider smartphone with retractable screen nYou have been featured here,Products,
9/17/2019 12:49,b'Just Pinned to New Mobile Phones: Xiaomi Mi Smart Band 4 launched in India sales begin September 19 Mobiles Reviews\xe2\x80\xa6 https://t.co/cMQQlOvsrt',Just Pinned Mobile Phones Xiaomi Smart Band launched India sales begin September Mobiles Reviews,Price,
9/17/2019 12:49,b'Just Pinned to New Mobile Phones: Honor Play 3e is the latest affordable smartphone costs about $100 Mobiles Review\xe2\x80\xa6 https://t.co/KnrEdJRMeJ',Just Pinned Mobile Phones Honor Play latest affordable smartphone costs about Mobiles Review,Price,
9/17/2019 12:43,b'Upgrade to the new 5G experience with Samsung Galaxy Note 10 &amp; 10 Plus. \nGet Samsung Earbuds free for a limited tim\xe2\x80\xa6 https://t.co/DtA6mL8Wh3',Upgrade experience with Samsung Galaxy Note Plus nGet Samsung Earbuds free limited,Products,
9/17/2019 12:35,b'Offer Alert! You can now get \xe2\x82\xb98000* OFF on the purchase of the best-selling smartphone #Samsung Galaxy S9+ at your\xe2\x80\xa6 https://t.co/qJsb6C0p90',Offer Alert purchase best selling smartphone #Samsung Galaxy your,Price,
9/17/2019 12:24,"b""Hey @SamsungMobile, I'd upgrade my #galaxynote to the latest version of you still have headphones 3.5mm jack. I hav\xe2\x80\xa6 https://t.co/JbKzNbBCbZ""",upgrade #galaxynote latest version still have headphones jack,Products,
9/17/2019 12:17,b'Overseas Koreans show solidarity for dismissed Samsung worker in aerial protest : National : News : The Hankyoreh\xe2\x80\xa6 https://t.co/UPZOJ5dNj9',Overseas Koreans show solidarity dismissed Samsung worker aerial protest National News Hankyoreh,News,
9/17/2019 11:56,b'#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone\xe2\x80\xa6 https://t.co/mv5kD5lpwk',#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone,News,
9/17/2019 11:43,"b'JAZA JAZA TWENDE DIANI Na @ToursBamboo\nDATES:- 27TH - 29TH SEPT\nCost:- Kes. 13,500pp ONLY\nBookings: Call:- 0728 297\xe2\x80\xa6 https://t.co/Wojs6F9z3n'",JAZA JAZA TWENDE DIANI nDATES SEPT nCost ONLY nBookings Call,Price,
9/17/2019 11:30,"b'#Samsung #fridge #freezer One of our engineers inspected a in #Leeds #LS7 For #appliance #repair, visit: https://t.co/rmKJ9V4ehl'",#Samsung #fridge #freezer engineers inspected #Leeds #appliance #repair visit,CustomerService,
9/17/2019 11:21,b'both Hitoshi Engine and Hitoshi Rogue prices are now set to minimal worldwide \xf0\x9f\x91\x8d\nhttps://t.co/eWwRjTplFr\xe2\x80\xa6 https://t.co/x94ucZ7o0x',both Hitoshi Engine Hitoshi Rogue prices minimal worldwide nhttps eWwRjTplFr,Price,
9/17/2019 11:16,b'@SamsungMobile @SamsungIndia totally unsatisfied with the quality of service provided by the service center as well\xe2\x80\xa6 https://t.co/fJn9wgpvji',totally unsatisfied with quality service provided service center well,CustomerService,
9/17/2019 11:13,"b'CLICK to get the BEST prices on the (#Samsung Galaxy Tab A 8"" #Tablet (2019) - 32 GB, Silver, Silver - 10197653)\xe2\x80\xa6 https://t.co/8CRY8qaNfG'",CLICK BEST prices #Samsung Galaxy #Tablet Silver Silver,Price,
9/17/2019 10:52,b'Bastano 52\xe2\x82\xac per acquistare questo mouse gaming Corsair pieno di LED RGB#pcexpander #cybernews #android #samsung #lg\xe2\x80\xa6 https://t.co/BULofmDHJi',Bastano acquistare questo mouse gaming Corsair pieno RGB#pcexpander #cybernews #android #samsung,News,
9/17/2019 10:26,b'Wi-Fi Alliance Launches Wi-Fi 6 Certification for 4x Faster Speeds  Coinspeaker #Crypto #apple #galaxys10 #iphone11\xe2\x80\xa6 https://t.co/oCJxGZxWwa',Alliance Launches Certification Faster Speeds Coinspeaker #Crypto #apple #galaxys #iphone,News,
9/17/2019 10:15,b'Please see below prices for Samsung authorised Screen / Bezel replacement and full refurbishment.  If you would lik\xe2\x80\xa6 https://t.co/Q48O9ujT5N',Please below prices Samsung authorised Screen Bezel replacement full refurbishment would,Price,
9/17/2019 10:10,"b'@O2 guys! Really gutted..been with you forever, upgraded my contract early to the new S10. Couple of days later, co\xe2\x80\xa6 https://t.co/4TkMy4aXpA'",guys Really gutted been with forever upgraded contract early Couple days later,Products,
9/17/2019 9:25,b'Just Pinned to New Mobile Phones: Asus ROG Phone II launching in India on September 23 Mobiles Reviews Smartphones\xe2\x80\xa6 https://t.co/snsB0E79sP',Just Pinned Mobile Phones Asus Phone launching India September Mobiles Reviews Smartphones,News,
9/17/2019 9:24,b'#samsung Galaxy A80 specs shown off in Infographic. #technologyfact #android https://t.co/wlRa3pvpvk https://t.co/soJQyBjvCc',#samsung Galaxy specs shown Infographic #technologyfact #android,News,
9/17/2019 9:23,"b""Phone not getting charged??\nIt's time to get your mobile phone repaired!\nVisit the most trusted store of Surat to g\xe2\x80\xa6 https://t.co/jwiCydB6Gm""",Phone getting charged time your mobile phone repaired nVisit most trusted store Surat,CustomerService,
9/17/2019 9:15,"b'Check out top offers from #Samsung during festive offers valid till October 30, 2019.\n\n#SamsungFestiveOffers\xe2\x80\xa6 https://t.co/syIitd2vuk'",Check offers from #Samsung during festive offers valid till October n#SamsungFestiveOffers,Price,
